,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
9812,-40.20593,-15.33459,0.72801,10.38755,5.54601,Bayesian Inference,-0.74010,-12.09869,-76.73644,8.50047,-19.93497,False
9813,-17.20988,-15.44359,0.29228,5.98846,-7.63282,Bayesian Inference,-15.87555,-67.89193,-76.72524,10.07925,-20.07667,False
9814,-33.58043,-15.47003,0.83966,16.75455,1.58302,Bayesian Inference,-6.64813,-5.76109,-77.37675,8.47219,-20.11104,False
9815,-0.83708,-15.46486,-0.14639,6.24117,11.12430,Bayesian Inference,8.00538,-12.18198,-75.30971,7.11174,-20.10432,False
9816,-28.38846,-15.37808,0.47555,6.04671,-11.00060,Bayesian Inference,13.95692,47.92378,-77.62241,8.85613,-19.99151,False
9817,11.17314,-15.39268,-0.66830,22.32370,-2.08879,GMMs and Accordions,-6.42481,11.77536,-77.13098,8.22720,-20.01049,True
9818,0.96805,-15.40782,-0.33015,13.07218,6.30698,GMMs and Accordions,-12.32415,-29.18715,-76.31125,7.97434,-20.03016,True
9819,-10.23102,-15.43564,0.06651,13.91200,0.47202,Bayesian Inference,12.67423,11.30795,-72.39493,8.96195,-20.06633,False
9820,-29.03288,-15.42673,0.60563,17.62578,4.79689,Bayesian Inference,-5.82612,-4.15511,-79.16263,9.20456,-20.05475,False
9821,-41.61660,-15.37706,0.86680,20.14870,6.56548,Bayesian Inference,13.28986,-2.72450,-75.15832,7.04763,-19.99017,False
9822,-3.48569,-15.49000,-0.01027,11.03091,-2.64160,Bayesian Inference,-0.71882,-1.92992,-78.13644,8.32903,-20.13700,False
9823,-0.92746,-15.43320,-0.21589,28.18704,6.92567,Bayesian Inference,17.55065,-34.37789,-75.45712,6.66357,-20.06315,False
9824,-6.78726,-15.39974,-0.11781,-1.02021,2.78543,GMMs and Accordions,-4.12870,11.02475,-77.66291,8.21525,-20.01966,False
9825,-30.43845,-15.34705,0.46581,17.13138,4.43543,Bayesian Inference,6.05514,-10.09048,-79.42627,7.67911,-19.95117,False
9826,-24.03423,-15.46290,0.53935,31.29444,1.93573,Bayesian Inference,-10.03923,5.63146,-74.09850,9.18365,-20.10177,False
9827,-42.23455,-15.36743,0.86324,12.55352,1.55881,Bayesian Inference,-5.46722,10.94032,-71.38800,6.60712,-19.97766,False
9828,-33.73801,-15.39536,0.67411,4.44960,7.57858,Bayesian Inference,32.48832,-10.69240,-76.70047,9.93605,-20.01397,False
9829,-5.12650,-15.40371,-0.15817,1.77409,4.45783,Bayesian Inference,6.83501,3.90747,-73.09726,8.63940,-20.02482,False
9830,-0.74898,-15.56830,0.08680,4.22666,2.57490,Bayesian Inference,10.25312,8.28671,-75.46352,5.19236,-20.23879,False
9831,1.17055,-15.43379,-0.27697,-3.44758,-4.85661,Bayesian Inference,-5.39371,-15.20576,-76.94610,10.14865,-20.06392,True
9832,-0.95691,-15.43040,-0.22140,14.22675,-1.58984,Bayesian Inference,6.11567,-14.24838,-78.58582,8.10208,-20.05951,False
9833,-10.68406,-15.42522,0.05623,9.41682,-2.28923,Bayesian Inference,10.93843,-24.57910,-76.36155,9.03647,-20.05279,False
9834,4.87838,-15.52991,-0.16815,10.46084,2.05074,GMMs and Accordions,6.79618,-21.55929,-73.75205,6.46962,-20.18889,True
9835,-4.37630,-15.47739,-0.01253,15.20561,7.08252,Bayesian Inference,-5.50085,-5.65137,-75.86765,5.67751,-20.12060,False
9836,-8.93041,-15.47159,0.10975,10.05353,1.95162,Bayesian Inference,-0.97766,1.16395,-78.18230,8.83339,-20.11306,False
9837,-27.31505,-15.41537,0.52862,1.91771,-1.39578,Bayesian Inference,2.60238,-10.78306,-75.99082,5.88560,-20.03998,False
9838,-19.80248,-15.35274,0.16231,-6.91398,5.79495,GMMs and Accordions,-7.10965,-6.13403,-76.86238,8.96818,-19.95857,False
9839,-22.99756,-15.41098,0.39015,8.93032,-5.83193,Bayesian Inference,-19.94256,39.79476,-78.77508,9.32232,-20.03428,False
9840,-31.58770,-15.40908,0.64140,15.82634,-2.96378,Bayesian Inference,6.09734,-20.84887,-79.97508,8.49640,-20.03180,False
9841,-28.02167,-15.45673,0.64392,4.91165,-6.08689,Bayesian Inference,-28.02352,49.83345,-76.78656,8.41071,-20.09374,False
9842,-24.48430,-15.50300,0.64418,8.07180,-1.11936,Bayesian Inference,-8.70212,-5.59655,-78.73533,7.53311,-20.15391,False
9843,-37.80597,-15.33989,0.66869,2.27500,0.28485,Bayesian Inference,4.55189,3.15176,-77.01395,7.00962,-19.94186,False
9844,-18.76620,-15.42690,0.30053,19.72590,7.91090,Bayesian Inference,-24.76098,-1.35686,-77.21146,8.19973,-20.05497,False
9845,-18.68454,-15.45427,0.36050,12.99229,-4.98478,Bayesian Inference,0.27728,-6.81256,-78.44572,5.37939,-20.09055,False
9846,-28.56821,-15.43304,0.60618,-4.17881,6.59764,GMMs and Accordions,7.17842,-1.17754,-75.77807,6.51507,-20.06295,False
9847,0.65158,-15.51280,-0.08140,4.42270,6.64138,GMMs and Accordions,-30.74893,10.35665,-75.33710,6.54169,-20.16664,True
9848,-0.17726,-15.53717,-0.00119,32.47597,5.14490,Bayesian Inference,16.06969,1.66894,-78.42764,9.17239,-20.19832,False
9849,-12.89779,-15.43238,0.13842,26.87234,4.16893,Bayesian Inference,2.82295,0.69052,-79.43400,8.16117,-20.06210,False
9850,-4.01967,-15.47010,-0.03975,4.77786,2.64738,Bayesian Inference,-5.13747,-18.83767,-75.28261,5.21071,-20.11113,False
9851,-26.51440,-15.34930,0.35416,13.91805,1.18999,Bayesian Inference,9.12872,15.65768,-78.22436,10.58409,-19.95409,False
9852,-10.47512,-15.42907,0.05878,40.03721,7.88885,Bayesian Inference,0.13209,13.98544,-76.10909,10.96935,-20.05779,False
9853,-0.41311,-15.41251,-0.27836,-0.06522,-9.11399,GMMs and Accordions,29.15563,50.11091,-76.32158,10.91295,-20.03626,False
9854,15.95418,-15.44331,-0.69515,-1.74008,5.36314,Bayesian Inference,-6.95792,17.02724,-77.43938,7.80312,-20.07630,True
9855,2.25919,-15.52612,-0.09887,17.69182,1.87077,GMMs and Accordions,-14.96510,22.52265,-77.61582,7.06518,-20.18395,True
9856,-32.65837,-15.40707,0.66867,-2.35439,-1.56064,GMMs and Accordions,-11.57214,14.66928,-78.48993,7.32704,-20.02918,False
9857,24.44735,-15.50040,-0.81770,-3.16723,-5.74566,Bayesian Inference,-6.40150,3.17644,-76.01423,7.61273,-20.15052,True
9858,-17.28429,-15.41639,0.23248,23.72394,2.09258,Bayesian Inference,-7.06768,-9.80892,-78.78785,6.55954,-20.04131,False
9859,2.26208,-15.50081,-0.15665,13.74241,-12.03508,GMMs and Accordions,-1.90341,5.92878,-79.04440,7.38508,-20.15105,True
9860,-8.37940,-15.39083,-0.09075,3.29588,1.90636,Bayesian Inference,18.45126,-72.53498,-75.73500,11.30869,-20.00808,False
9861,-17.02185,-15.46528,0.33614,-14.41790,-5.94691,GMMs and Accordions,-1.17310,0.23295,-75.00751,8.09794,-20.10487,False
9862,-6.42189,-15.47350,0.03948,-5.23131,7.11527,GMMs and Accordions,-11.96718,17.13695,-75.26115,6.18640,-20.11555,False
9863,-10.15550,-15.39417,-0.03029,19.09963,-3.96676,Bayesian Inference,0.71379,1.56213,-76.60152,7.46960,-20.01242,False
9864,-15.80011,-15.37672,0.09788,10.86990,-0.13433,Bayesian Inference,-24.64249,-20.91169,-76.19521,9.28571,-19.98974,False
9865,-31.41416,-15.34340,0.48652,0.89353,2.97193,Bayesian Inference,10.35489,-3.41469,-75.42765,7.82359,-19.94643,False
9866,-0.94082,-15.40966,-0.26915,-17.39410,-6.00692,GMMs and Accordions,-10.17754,-6.13788,-72.24482,6.21411,-20.03256,False
9867,-12.64507,-15.50570,0.29804,10.96351,-8.65812,Bayesian Inference,0.89326,-16.31530,-71.13393,8.10533,-20.15741,False
9868,-14.53759,-15.38372,0.07628,5.49943,-0.98881,Bayesian Inference,0.67992,-2.94822,-74.50129,8.11250,-19.99884,False
9869,-14.98751,-15.40684,0.14237,-10.93952,-1.79011,GMMs and Accordions,-0.82847,-3.49185,-72.45086,8.91922,-20.02889,False
9870,9.23460,-15.38925,-0.61845,5.11186,1.65770,GMMs and Accordions,8.50145,-4.64352,-77.48878,8.20154,-20.00602,True
9871,-9.26002,-15.44573,0.06061,10.82965,-7.14758,Bayesian Inference,7.29292,-23.87539,-78.13868,8.87523,-20.07945,False
9872,-19.71587,-15.38100,0.22416,21.11304,4.81053,Bayesian Inference,4.16319,2.45528,-79.52361,8.34099,-19.99530,False
9873,-31.28983,-15.40472,0.62260,18.71097,1.39690,Bayesian Inference,5.96706,4.50154,-74.12569,6.81145,-20.02614,False
9874,-22.44445,-15.40297,0.35542,10.44385,-3.46461,Bayesian Inference,-6.89368,20.49130,-78.42537,8.30092,-20.02386,False
9875,-0.72817,-15.48944,-0.09359,17.88255,2.18420,Bayesian Inference,-6.17916,1.53279,-76.80248,6.40631,-20.13628,False
9876,-1.37036,-15.48362,-0.08775,3.30947,-7.82977,Bayesian Inference,-2.20433,-9.35391,-78.93158,8.61920,-20.12871,False
9877,-31.38035,-15.34286,0.48428,1.62898,3.70116,Bayesian Inference,-19.34421,6.11634,-72.13478,4.76307,-19.94572,False
9878,1.01937,-15.49354,-0.13626,-2.18060,-4.82227,Bayesian Inference,-8.00724,17.19400,-78.20750,8.71631,-20.14160,True
9879,-38.37970,-15.36149,0.73499,31.41294,-4.30522,Bayesian Inference,-5.54155,26.22516,-76.03469,9.19827,-19.96993,False
9880,-33.56587,-15.40447,0.68975,12.93284,4.18732,Bayesian Inference,3.76978,-23.36348,-74.07026,7.26944,-20.02581,False
9881,-6.50793,-15.46355,0.01935,21.93826,2.36741,Bayesian Inference,1.06455,-2.27484,-73.07538,6.96152,-20.10261,False
9882,-5.36994,-15.45817,-0.02677,20.30037,-10.60660,Bayesian Inference,-2.22174,8.79740,-77.25548,6.88751,-20.09562,False
9883,-9.62856,-15.46981,0.12648,-5.59470,-3.25134,GMMs and Accordions,-7.70572,-10.10745,-72.20298,5.14040,-20.11075,False
9884,0.27919,-15.51150,-0.07329,20.00357,-3.37573,GMMs and Accordions,-11.90611,46.68325,-75.21071,6.13999,-20.16495,True
9885,-18.35294,-15.42850,0.29189,8.80907,-3.71600,Bayesian Inference,3.94690,-35.66839,-75.70833,7.96969,-20.05705,False
9886,-19.74364,-15.45627,0.39659,-1.56360,-0.55100,GMMs and Accordions,-10.20823,-17.85369,-74.64014,8.69824,-20.09316,False
9887,-14.11616,-15.39434,0.08796,12.51777,2.65418,Bayesian Inference,4.29156,-24.97264,-76.68062,9.03585,-20.01265,False
9888,-0.06707,-15.44960,-0.20408,26.36263,0.59532,Bayesian Inference,-0.06598,12.73786,-79.20878,9.48528,-20.08449,False
9889,9.75699,-15.45550,-0.48296,17.74868,-2.38413,GMMs and Accordions,-1.28850,7.16196,-77.52446,8.00816,-20.09215,True
9890,11.18598,-15.39490,-0.66364,15.77717,-4.04951,GMMs and Accordions,16.10159,-29.41901,-77.36701,6.47238,-20.01336,True
9891,-27.72553,-15.38746,0.47721,8.53889,3.65986,Bayesian Inference,-0.19643,-10.71796,-77.00370,8.16863,-20.00370,False
9892,-40.36391,-15.34972,0.76721,6.53747,-0.97113,Bayesian Inference,1.79465,-4.21716,-75.10741,6.85638,-19.95464,False
9893,-11.66360,-15.48338,0.21795,11.84118,-1.73583,Bayesian Inference,6.67060,8.26751,-78.84244,9.24472,-20.12839,False
9894,-8.83147,-15.44327,0.04225,21.53923,1.71937,Bayesian Inference,4.93015,-10.99686,-79.30488,6.69176,-20.07625,False
9895,-8.77355,-15.40756,-0.04089,9.99756,-6.11105,Bayesian Inference,-2.19947,3.11478,-71.73076,8.48026,-20.02982,False
9896,-29.54728,-15.45350,0.68195,0.44042,-1.22811,Bayesian Inference,-0.85977,9.29735,-77.27557,8.79622,-20.08954,False
9897,1.13450,-15.44594,-0.24819,-10.59906,-3.36459,Bayesian Inference,3.43536,-8.76806,-78.08538,9.39860,-20.07972,True
9898,-40.23165,-15.34355,0.74921,5.75134,8.68413,Bayesian Inference,2.96934,-13.16831,-77.54912,7.97872,-19.94662,False
9899,-29.60701,-15.39596,0.55255,5.71960,0.01189,Bayesian Inference,0.30539,-11.18482,-78.27185,8.77276,-20.01474,False
9900,-14.33185,-15.48559,0.30238,12.06028,-0.72583,Bayesian Inference,34.58776,-49.58387,-77.28531,7.52327,-20.13126,False
9901,-26.97562,-15.41563,0.51912,8.90280,1.08263,Bayesian Inference,-4.93274,-5.46233,-72.95405,7.25733,-20.04032,False
9902,18.68835,-15.43940,-0.78541,5.26352,0.29253,GMMs and Accordions,-7.86384,10.60606,-78.49094,7.38049,-20.07122,True
9903,-43.06278,-15.34710,0.84155,15.26330,9.69178,Bayesian Inference,10.88447,-13.58035,-76.48765,7.53245,-19.95124,False
9904,-38.88740,-15.38530,0.80439,28.81542,-5.87719,Bayesian Inference,-14.40205,20.29517,-77.17497,8.20380,-20.00089,False
9905,-2.52726,-15.46501,-0.09577,1.29021,3.02039,Bayesian Inference,5.83485,-30.05059,-77.80690,7.36815,-20.10451,False
9906,25.06632,-15.49879,-0.83979,7.70245,-2.92740,GMMs and Accordions,8.88277,-24.24196,-76.91869,7.34902,-20.14842,True
9907,9.00879,-15.39205,-0.60533,23.08168,-3.49806,GMMs and Accordions,1.29433,-4.83664,-75.88618,8.45433,-20.00967,True
9908,-9.70812,-15.50622,0.21186,17.97191,-1.92622,Bayesian Inference,3.93260,-25.56854,-76.55124,7.83247,-20.15809,False
9909,-1.94680,-15.36627,-0.33814,8.74815,-6.22132,Bayesian Inference,13.94130,44.13660,-76.72849,5.95124,-19.97615,False
9910,6.07817,-15.51909,-0.22852,22.64260,-6.13966,GMMs and Accordions,-4.74764,3.17377,-79.19471,10.29570,-20.17482,True
9911,-7.70022,-15.49423,0.12476,-1.57195,5.03958,GMMs and Accordions,-7.52239,0.98476,-75.93018,6.93922,-20.14249,False
9912,-13.74251,-15.52129,0.36626,5.66827,-1.61394,Bayesian Inference,-9.33331,-15.47401,-76.55686,7.95581,-20.17768,False
9913,-1.72156,-15.53800,0.04666,24.73103,-0.97747,Bayesian Inference,-18.06062,31.72492,-75.70242,5.13989,-20.19940,False
9914,-14.05897,-15.39396,0.08537,13.31569,0.74312,Bayesian Inference,-32.04016,60.04464,-78.14200,9.96228,-20.01214,False
9915,6.66307,-15.47377,-0.34925,13.55817,-2.94578,GMMs and Accordions,-10.25903,12.93961,-77.90854,7.82818,-20.11590,True
9916,-3.70738,-15.49722,0.01279,6.63618,2.61152,Bayesian Inference,12.81019,8.00645,-76.93686,6.69886,-20.14639,False
9917,-33.34980,-15.43400,0.75065,8.53303,2.71289,Bayesian Inference,-9.64405,16.93342,-77.42384,9.98379,-20.06420,False
9918,4.61503,-15.51083,-0.20383,-9.78233,3.57264,Bayesian Inference,7.85127,13.65881,-71.13277,8.54532,-20.16407,True
9919,-15.97350,-15.47131,0.31867,5.23641,-7.12748,Bayesian Inference,12.24582,10.78156,-79.55623,8.77136,-20.11270,False
9920,2.14105,-15.53349,-0.07855,5.36241,-2.42507,GMMs and Accordions,39.10036,-43.24013,-74.64915,6.33510,-20.19354,True
9921,5.07934,-15.40385,-0.46151,16.71623,-4.02746,GMMs and Accordions,11.15719,-16.81233,-75.32230,9.00689,-20.02501,True
9922,-41.81375,-15.36756,0.85103,2.74412,2.36258,Bayesian Inference,-5.58236,-4.94390,-74.38375,7.43884,-19.97783,False
9923,-35.58180,-15.33661,0.59503,19.04461,8.46744,Bayesian Inference,-5.31937,10.67762,-77.07596,9.02605,-19.93759,False
9924,-35.24086,-15.43736,0.81459,23.79874,7.63332,Bayesian Inference,-19.34614,41.45349,-75.88623,6.80183,-20.06857,False
9925,-5.16664,-15.52650,0.12295,10.36689,-0.58054,Bayesian Inference,-2.46423,-9.01264,-77.81085,7.86413,-20.18445,False
9926,12.45408,-15.51217,-0.43401,7.50607,4.52875,GMMs and Accordions,-5.04491,21.76430,-79.36294,6.54354,-20.16582,True
9927,-10.68569,-15.36702,-0.07642,-1.54372,0.55234,GMMs and Accordions,0.24482,1.73805,-72.55532,9.52453,-19.97712,False
9928,-35.69356,-15.33404,0.59249,4.00403,2.78137,Bayesian Inference,-5.94520,-15.55515,-71.97089,10.91678,-19.93425,False
9929,-13.31003,-15.43810,0.16371,-0.89661,-10.92809,GMMs and Accordions,-5.82595,29.28079,-76.44272,9.22388,-20.06952,False
9930,-14.66930,-15.38550,0.08426,9.71312,-1.29415,Bayesian Inference,-7.14635,-23.66359,-76.28799,10.81798,-20.00115,False
9931,23.44278,-15.52327,-0.73566,-0.45490,-5.08109,Bayesian Inference,2.84903,2.01718,-78.62191,6.57481,-20.18026,True
9932,-11.64044,-15.44334,0.12600,20.43400,-1.86005,Bayesian Inference,24.14999,41.71066,-77.34925,8.32673,-20.07635,False
9933,-14.91104,-15.48512,0.31855,0.52370,7.54070,Bayesian Inference,-3.31898,12.07513,-72.70534,8.56965,-20.13065,False
9934,-4.47043,-15.52840,0.10657,5.10122,1.02990,Bayesian Inference,-7.45479,-1.30759,-72.60252,5.43235,-20.18692,False
9935,-4.21965,-15.43910,-0.10447,30.84579,10.64154,Bayesian Inference,-8.25235,2.97753,-78.33142,9.23506,-20.07083,False
9936,-21.39302,-15.42074,0.36465,0.10977,-1.51401,Bayesian Inference,0.40557,10.39564,-76.77031,8.43064,-20.04696,False
9937,-8.69239,-15.51552,0.20282,14.04925,-2.87534,Bayesian Inference,3.18438,-3.13368,-74.27789,8.49687,-20.17017,False
9938,-22.57605,-15.41050,0.37650,-11.78754,-3.39704,GMMs and Accordions,5.52209,-5.76847,-73.48269,6.96949,-20.03364,False
9939,-21.21490,-15.37585,0.25702,2.74184,1.13179,Bayesian Inference,9.49646,-1.06577,-73.04353,7.97178,-19.98861,False
9940,-15.02971,-15.42032,0.17435,-2.18772,0.30338,GMMs and Accordions,-1.22090,-6.04715,-78.99823,9.32198,-20.04641,False
9941,-11.72682,-15.48279,0.21849,28.85013,-2.40582,Bayesian Inference,-0.43353,18.91933,-77.34245,8.65441,-20.12762,False
9942,-11.42447,-15.36229,-0.06521,15.27477,-3.35382,Bayesian Inference,2.18178,7.49234,-77.69073,8.72392,-19.97097,False
9943,-35.30860,-15.42052,0.77821,9.45749,0.14249,Bayesian Inference,-2.74119,18.31469,-79.08946,8.73222,-20.04668,False
9944,-4.02624,-15.53211,0.10181,6.26112,10.53548,Bayesian Inference,19.62354,20.00049,-74.89648,6.67622,-20.19174,False
9945,-2.76017,-15.50006,-0.00893,9.35953,5.59282,Bayesian Inference,11.67503,-46.20816,-72.41636,5.80670,-20.15008,False
9946,-12.56942,-15.42551,0.11298,13.05378,7.96055,Bayesian Inference,5.15529,-27.92850,-77.13411,8.12543,-20.05316,False
9947,-25.59281,-15.37317,0.38116,-3.71030,-7.95274,GMMs and Accordions,3.11209,7.08905,-77.33661,8.84800,-19.98512,False
9948,-3.43121,-15.39321,-0.23254,22.93488,4.81972,Bayesian Inference,-3.78563,4.40622,-78.17836,8.33231,-20.01118,False
9949,-28.49671,-15.46776,0.68322,9.20522,1.42749,Bayesian Inference,3.65497,5.56911,-77.86381,7.01601,-20.10809,False
9950,-14.69980,-15.36809,0.04547,15.47019,4.78406,Bayesian Inference,-3.53425,-2.37621,-72.87954,7.43271,-19.97852,False
9951,17.88359,-15.48571,-0.65588,-0.82770,4.57237,Bayesian Inference,-14.87218,22.09051,-78.36988,9.50698,-20.13142,True
9952,14.54189,-15.45203,-0.63325,25.44822,3.17174,GMMs and Accordions,10.38763,-33.99407,-76.95428,8.02071,-20.08763,True
9953,0.44550,-15.50938,-0.08307,9.46576,2.20884,GMMs and Accordions,2.44949,21.17168,-73.78148,5.55329,-20.16219,True
9954,-36.33480,-15.42103,0.80989,21.51564,1.35621,Bayesian Inference,-1.31678,0.05967,-74.28658,9.13438,-20.04734,False
9955,-28.87871,-15.38754,0.51170,25.61600,-1.45223,Bayesian Inference,-13.66543,3.20219,-75.51803,8.66996,-20.00380,False
9956,-35.81493,-15.40179,0.75057,9.57778,-9.85625,Bayesian Inference,17.43057,-0.68249,-77.56768,8.65741,-20.02233,False
9957,-41.32121,-15.37988,0.86446,20.60399,-1.05878,Bayesian Inference,-12.84421,31.68531,-78.42564,6.71817,-19.99385,False
9958,-5.54362,-15.48802,0.04643,15.49665,-0.27909,Bayesian Inference,-2.31613,0.68872,-76.46869,8.03256,-20.13442,False
9959,11.44613,-15.41076,-0.63522,11.42939,-1.51269,GMMs and Accordions,-2.93945,2.83172,-77.86040,8.85857,-20.03398,True
9960,0.19443,-15.51072,-0.07254,15.58651,4.11597,GMMs and Accordions,-23.14462,-0.29293,-75.13140,6.83657,-20.16393,True
9961,2.85838,-15.41676,-0.36601,21.25351,-4.37952,GMMs and Accordions,-5.93144,17.33031,-76.13009,7.64513,-20.04179,True
9962,0.89794,-15.51163,-0.09140,4.65340,-4.84714,GMMs and Accordions,-0.43225,-16.43725,-74.00019,7.24314,-20.16511,True
9963,-6.59615,-15.41154,-0.09658,-3.65811,-0.66940,GMMs and Accordions,-5.94039,7.73457,-78.53113,7.23590,-20.03501,False
9964,-22.84331,-15.41231,0.38859,-0.55018,10.17984,GMMs and Accordions,-1.98575,10.35320,-78.74562,7.80866,-20.03601,False
9965,-16.82076,-15.43955,0.27149,14.10229,-2.61269,Bayesian Inference,16.24470,-9.93905,-78.78095,5.15409,-20.07142,False
9966,-30.01198,-15.39018,0.55144,12.40170,-9.08779,Bayesian Inference,7.01251,-1.69635,-77.78175,10.37523,-20.00724,False
9967,2.88937,-15.39920,-0.40696,17.61755,9.13499,GMMs and Accordions,4.35165,-8.55390,-77.26548,6.57190,-20.01896,True
9968,-24.36540,-15.40573,0.41887,6.24584,-1.10970,Bayesian Inference,3.67821,-9.76661,-76.72229,9.28074,-20.02745,False
9969,-31.69913,-15.39636,0.61572,11.89598,-0.77251,Bayesian Inference,-4.40987,25.02894,-76.54622,8.14731,-20.01527,False
9970,-30.45706,-15.44149,0.68166,23.72165,-0.25813,Bayesian Inference,4.43024,0.85060,-76.47587,7.59663,-20.07394,False
9971,-0.74437,-15.54185,0.02637,18.27415,-1.24072,Bayesian Inference,-1.27991,25.79801,-73.80982,5.11580,-20.20441,False
9972,-15.18380,-15.36744,0.05840,23.95068,3.92959,Bayesian Inference,-19.22485,36.84286,-76.01670,8.86509,-19.97768,False
9973,-37.99066,-15.42358,0.86498,23.12337,3.46641,Bayesian Inference,-5.44984,-6.89882,-72.58742,10.48539,-20.05065,False
9974,0.55274,-15.54762,0.00092,4.18813,-0.00474,GMMs and Accordions,-5.44174,-22.90395,-75.87533,6.75615,-20.21190,True
9975,-5.62911,-15.36847,-0.22356,14.34757,5.90001,Bayesian Inference,-8.17834,28.96088,-79.99016,10.16175,-19.97901,False
9976,19.43644,-15.45602,-0.76978,2.38149,-0.04326,GMMs and Accordions,1.13201,-9.03997,-80.05879,10.66421,-20.09282,True
9977,-5.90843,-15.49209,0.06658,19.21996,5.66119,Bayesian Inference,-21.23066,5.25110,-76.53783,7.97463,-20.13972,False
9978,-34.64088,-15.34879,0.59481,7.96490,1.08886,Bayesian Inference,3.27926,23.54696,-77.90478,5.23076,-19.95343,False
9979,-1.91348,-15.39182,-0.28089,-1.87478,-3.80267,GMMs and Accordions,19.39070,33.69484,-77.48369,9.10972,-20.00936,False
9980,-5.68313,-15.37833,-0.19948,0.60950,0.54658,Bayesian Inference,5.88504,-16.14978,-78.08068,9.69458,-19.99182,False
9981,5.90665,-15.45029,-0.38027,-0.02239,-6.23479,Bayesian Inference,1.11771,2.76176,-77.65839,6.65678,-20.08538,True
9982,3.04949,-15.51241,-0.15364,7.51980,0.18850,GMMs and Accordions,0.37813,1.57337,-78.49392,8.47221,-20.16613,True
9983,-11.11163,-15.43883,0.09997,-4.49507,-1.35006,GMMs and Accordions,12.02129,-8.21968,-79.51324,8.65032,-20.07047,False
9984,3.36768,-15.40959,-0.39751,0.06603,-8.79853,GMMs and Accordions,8.10349,-8.42922,-76.75544,7.30382,-20.03247,True
9985,-6.42541,-15.44076,-0.03506,19.51607,-3.83170,Bayesian Inference,-1.68500,11.62444,-75.75153,8.97155,-20.07299,False
9986,-4.27464,-15.40384,-0.18323,6.44596,6.55231,Bayesian Inference,13.60989,10.00889,-77.04918,8.36432,-20.02499,False
9987,-16.02603,-15.39453,0.14520,6.42727,0.17496,Bayesian Inference,6.97114,-11.19429,-77.21571,6.87124,-20.01289,False
9988,-10.17641,-15.42143,0.03247,19.19829,4.79850,Bayesian Inference,-1.58662,-4.92307,-77.39032,8.77308,-20.04786,False
9989,-0.89828,-15.49415,-0.07780,23.64265,-0.21724,Bayesian Inference,-8.63443,20.52159,-76.08839,7.86023,-20.14240,False
9990,-25.18522,-15.48335,0.62023,25.43606,2.76586,Bayesian Inference,1.46816,-19.02239,-78.15208,7.62612,-20.12836,False
9991,-14.77647,-15.48928,0.32404,11.39956,3.47432,Bayesian Inference,-2.49947,0.56377,-78.44383,7.87110,-20.13607,False
9992,7.95776,-15.59256,-0.11696,-4.93935,-9.51716,Bayesian Inference,-6.38270,-22.87875,-77.31800,8.27505,-20.27033,True
9993,1.51659,-15.56953,0.02220,0.78973,-8.48074,GMMs and Accordions,-16.65895,-5.05404,-75.59694,7.27036,-20.24039,True
9994,-11.57813,-15.36655,-0.05092,11.75117,7.10556,Bayesian Inference,-23.18060,-58.02357,-77.21558,8.24814,-19.97652,False
9995,-26.08917,-15.37446,0.39888,-2.12049,-1.93153,GMMs and Accordions,-16.46625,26.03060,-76.31734,9.68951,-19.98680,False
9996,-2.64453,-15.45224,-0.12138,11.55935,3.23394,Bayesian Inference,-6.46552,43.82905,-75.21945,8.38666,-20.08791,False
9997,-16.34020,-15.48113,0.35198,11.36962,5.49006,Bayesian Inference,8.37367,0.33255,-78.19778,7.02485,-20.12547,False
9998,-27.53283,-15.49233,0.71054,18.84447,6.86897,Bayesian Inference,6.37766,-2.84050,-74.19171,8.04157,-20.14002,False
9999,10.27254,-15.42098,-0.57700,9.66863,-1.88220,GMMs and Accordions,-10.40394,31.58368,-79.85584,9.16882,-20.04727,True
10000,-29.48134,-15.42827,0.62248,-3.45698,2.34967,GMMs and Accordions,-10.92087,-4.51445,-73.71198,7.67443,-20.05675,False
10001,17.15229,-15.40344,-0.82168,19.18523,0.11850,GMMs and Accordions,4.07418,1.06117,-78.24313,8.34010,-20.02447,True
10002,-29.43284,-15.38422,0.52061,5.57216,5.03093,Bayesian Inference,-1.20610,4.55171,-77.54420,9.07675,-19.99949,False
10003,2.25204,-15.45833,-0.25320,19.10677,1.83945,GMMs and Accordions,-26.57233,-48.82998,-75.12788,6.89266,-20.09583,True
10004,20.06758,-15.51399,-0.65640,10.88078,3.90357,GMMs and Accordions,9.39954,-20.91321,-78.22897,7.41489,-20.16819,True
10005,-13.38434,-15.52184,0.35685,13.82972,-5.44211,Bayesian Inference,-3.63491,-9.23394,-72.15687,6.41880,-20.17839,False
10006,8.00616,-15.40782,-0.53956,28.46193,3.74762,GMMs and Accordions,-14.85490,24.17915,-78.88584,7.62007,-20.03017,True
10007,3.73226,-15.47115,-0.26802,20.94825,2.57953,GMMs and Accordions,-7.63024,17.91117,-79.24963,7.15353,-20.11249,True
10008,4.05608,-15.42169,-0.39041,7.58092,1.19954,GMMs and Accordions,-4.85534,30.82742,-79.23039,8.81610,-20.04819,True
10009,4.35750,-15.44630,-0.34328,5.06960,-3.85605,GMMs and Accordions,17.90248,27.45661,-77.66966,10.69282,-20.08018,True
10010,-34.36375,-15.35734,0.60605,7.01682,2.44111,Bayesian Inference,0.87484,0.81783,-76.91372,7.28673,-19.96454,False
