,y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
561,Bob,-24.22149,-15.40158,0.40512,2.03774,-6.02045,Bayesian Inference,-15.37157,5.97407,-77.43168,7.89670,-20.02205,False
562,Bob,-29.50663,-15.42239,0.60983,18.01288,-2.01275,Bayesian Inference,-3.70795,7.05826,-77.28699,7.87046,-20.04910,False
563,Bob,-2.32947,-15.50222,-0.01681,1.66787,-0.69299,Bayesian Inference,0.32444,4.77141,-81.10489,7.08695,-20.15289,False
564,Atsuto,-19.03135,-15.38145,0.20481,7.09816,-5.75734,Bayesian Inference,-1.27908,1.04021,-77.91303,7.83152,-19.99588,False
565,Atsuto,-27.44470,-15.37020,0.42950,1.77417,1.78407,Bayesian Inference,5.19040,-13.46828,-78.76781,9.21533,-19.98126,False
566,Bob,9.32499,-15.46850,-0.44046,13.61430,-10.85762,GMMs and Accordions,-4.30611,23.64335,-79.32414,7.90519,-20.10905,True
567,Atsuto,-11.39209,-15.41227,0.04778,15.47520,-4.75097,Bayesian Inference,9.00728,0.57109,-74.05029,8.73970,-20.03596,False
568,Jorg,-31.09254,-15.42302,0.65845,36.00355,2.62971,Bayesian Inference,-1.06231,-13.74945,-75.39501,10.25374,-20.04992,False
569,Jorg,-29.38877,-15.34494,0.42975,4.62761,4.38002,Bayesian Inference,24.36610,-4.33016,-76.35019,9.00434,-19.94842,False
570,Jorg,-40.64955,-15.38004,0.84484,12.99980,4.03720,Bayesian Inference,-17.75607,-33.08563,-75.73540,5.14325,-19.99406,False
571,Atsuto,-37.95320,-15.37475,0.75253,-9.66068,-1.49111,GMMs and Accordions,2.91726,8.09153,-72.37094,6.65237,-19.98717,False
572,Bob,-31.72425,-15.38030,0.57986,1.87768,4.79691,Bayesian Inference,7.97210,-28.00854,-78.11712,6.50678,-19.99439,False
573,Atsuto,-14.05457,-15.38989,0.07598,7.30482,4.01484,Bayesian Inference,0.53376,-2.31774,-77.21835,7.26004,-20.00686,False
574,Atsuto,-27.66663,-15.45496,0.62933,17.24661,-4.40179,Bayesian Inference,4.92731,-0.76361,-77.49655,8.16506,-20.09145,False
575,Atsuto,-15.70899,-15.45384,0.27100,2.48213,-1.94785,Bayesian Inference,-7.43256,13.58360,-76.64343,8.40722,-20.09000,False
576,Jorg,-23.32550,-15.38040,0.33018,1.28472,0.63089,Bayesian Inference,-0.76209,5.02293,-76.73909,6.49521,-19.99452,False
577,Bob,-1.56809,-15.49893,-0.04698,-3.38402,0.81977,GMMs and Accordions,-6.19690,27.26313,-78.62855,8.47097,-20.14860,False
578,Shoogee,8.58470,-15.59646,-0.12673,11.24477,2.06090,GMMs and Accordions,4.32034,8.85971,-73.64224,4.33899,-20.27539,True
579,Jorg,-0.65534,-15.42318,-0.24683,12.37846,1.21787,Bayesian Inference,-10.63417,-56.94604,-76.43487,8.16999,-20.05013,False
580,Bob,-18.42297,-15.48630,0.42574,-5.49555,-1.66246,GMMs and Accordions,-7.52774,5.08320,-77.19986,9.38208,-20.13219,False
581,Atsuto,-27.73010,-15.44232,0.60241,-0.19778,-6.13643,GMMs and Accordions,2.14056,0.11336,-77.72308,8.80458,-20.07502,False
582,Atsuto,-18.21782,-15.50407,0.46015,16.24218,5.45230,Bayesian Inference,5.09137,26.92139,-77.57633,7.89665,-20.15529,False
583,Jorg,-30.56614,-15.39677,0.58294,3.77474,-8.09188,Bayesian Inference,7.61412,-4.84214,-76.06864,9.13124,-20.01580,False
584,Shoogee,4.31162,-15.60141,0.01171,2.28845,1.54933,GMMs and Accordions,-9.30806,31.85000,-73.80207,7.14064,-20.28183,True
585,Atsuto,4.67836,-15.50095,-0.22822,17.41003,-2.26619,GMMs and Accordions,-0.10381,7.82554,-73.94966,8.18058,-20.15124,True
586,Jorg,-20.93688,-15.42144,0.35269,32.80193,3.49521,Bayesian Inference,2.96344,-34.29638,-76.79944,8.48008,-20.04788,False
587,Bob,-29.69844,-15.46667,0.71648,16.01355,3.13366,Bayesian Inference,-2.71878,14.03173,-78.64995,10.60820,-20.10667,False
588,Jorg,-30.57330,-15.43340,0.66667,30.15340,4.08454,Bayesian Inference,-16.05782,-1.26930,-76.17961,11.09762,-20.06342,False
589,Atsuto,-28.50928,-15.42533,0.58686,17.42767,1.03966,Bayesian Inference,3.32260,-11.12269,-77.47827,8.65734,-20.05293,False
590,Jorg,-38.50993,-15.41600,0.86315,15.17487,0.23844,Bayesian Inference,-10.92034,1.25272,-74.82401,6.28854,-20.04080,False
591,Atsuto,-15.74760,-15.39961,0.14850,13.38999,0.78945,Bayesian Inference,-5.72702,7.53094,-78.05976,7.91065,-20.01949,False
592,Atsuto,-9.56752,-15.41663,0.00343,0.90922,6.08434,Bayesian Inference,2.11894,-0.97255,-78.18079,8.14557,-20.04162,False
593,Atsuto,-7.26811,-15.49635,0.11675,8.18799,-0.25640,Bayesian Inference,6.17586,-0.29103,-72.85802,5.68631,-20.14526,False
594,Bob,1.04826,-15.40939,-0.32895,-2.34662,-8.93624,Bayesian Inference,-9.67671,8.19695,-76.18337,6.01114,-20.03221,True
595,Shoogee,-1.18778,-15.55509,0.06975,35.98311,3.26160,Bayesian Inference,18.32678,59.73453,-76.13387,9.12125,-20.22162,False
596,Jorg,-0.46659,-15.45085,-0.18936,31.11144,1.43456,Bayesian Inference,-0.12729,-4.44136,-75.74558,11.50554,-20.08610,False
597,Jorg,-36.78054,-15.37800,0.72506,11.32987,-3.14795,Bayesian Inference,13.19710,-17.76823,-75.17777,9.18785,-19.99140,False
598,Shoogee,-9.14631,-15.47288,0.11912,25.25533,4.73879,Bayesian Inference,-0.83458,31.73217,-75.90958,7.26780,-20.11474,False
599,Atsuto,-30.34242,-15.42070,0.63083,4.02243,5.56507,Bayesian Inference,2.40254,7.00644,-77.34006,7.52463,-20.04690,False
600,Atsuto,-21.70774,-15.45191,0.44507,6.90033,-0.34082,Bayesian Inference,-10.47925,-16.92359,-77.46368,8.44800,-20.08748,False
601,Jorg,-38.19159,-15.37343,0.75664,-0.12500,4.13676,GMMs and Accordions,-4.40525,-1.75835,-77.82825,10.28331,-19.98546,False
602,Atsuto,-30.86659,-15.37455,0.54123,-5.08485,-0.84046,GMMs and Accordions,-4.80736,20.16534,-75.77276,8.07720,-19.98691,False
603,Bob,-16.77672,-15.35316,0.07324,16.00486,5.76621,Bayesian Inference,-0.63180,-9.70760,-78.60389,7.41330,-19.95911,False
604,Jorg,-30.57280,-15.41121,0.61607,-6.38805,-2.77638,GMMs and Accordions,-32.74619,-3.98977,-73.71152,3.88862,-20.03457,False
605,Shoogee,-3.31485,-15.48179,-0.03407,11.06392,5.05223,Bayesian Inference,24.74343,-9.10405,-75.72418,6.27892,-20.12633,False
606,Bob,-21.60114,-15.41683,0.36192,4.86373,-1.77810,,-6.30774,1.74038,-78.53296,7.62748,-20.04187,False
607,Bob,-3.19420,-15.42386,-0.16974,-4.46600,-1.35125,GMMs and Accordions,11.86452,-27.51856,-76.52002,8.16743,-20.05101,False
608,Atsuto,-19.15657,-15.39730,0.24468,6.07262,-0.15778,Bayesian Inference,-5.20308,24.29916,-77.58110,8.62358,-20.01650,False
609,Atsuto,-42.84984,-15.34147,0.82238,20.47172,0.30877,Bayesian Inference,-4.80402,-34.10210,-72.74560,8.57690,-19.94392,False
610,Jorg,-20.65120,-15.37324,0.23430,7.90317,-0.23366,Bayesian Inference,25.00843,50.28936,-77.33310,9.75878,-19.98522,False
611,Bob,-8.62036,-15.44306,0.03549,4.18218,2.55362,Bayesian Inference,12.86011,-7.13392,-76.66530,7.19113,-20.07597,False
612,Bob,5.13867,-15.46260,-0.32936,10.77601,0.83995,GMMs and Accordions,-17.74120,35.12373,-77.01161,8.43996,-20.10138,True
613,Bob,1.00830,-15.38861,-0.37515,9.87938,1.31904,GMMs and Accordions,-2.29921,10.00582,-77.57135,6.96064,-20.00519,True
614,Jorg,-0.78436,-15.42885,-0.23007,-4.14123,-1.75314,GMMs and Accordions,-18.16554,15.07860,-73.61862,7.30293,-20.05750,False
615,Jorg,-8.90724,-15.38666,-0.08455,15.46602,10.65577,Bayesian Inference,-0.70485,19.04631,-76.69486,9.34297,-20.00266,False
616,Atsuto,-15.25372,-15.50253,0.36844,34.02521,-1.26558,Bayesian Inference,-2.74650,3.61052,-73.72729,7.72726,-20.15328,False
617,Bob,-36.62125,-15.36699,0.69523,1.23260,-6.22679,Bayesian Inference,7.91357,-10.95525,-75.96031,8.59285,-19.97709,False
618,Jorg,-25.35202,-15.43498,0.51491,10.45114,-0.26589,Bayesian Inference,19.13422,9.90343,-76.68115,9.76211,-20.06547,False
619,Bob,-33.50668,-15.39099,0.65725,-2.55510,0.70113,GMMs and Accordions,-13.21296,24.21007,-78.39345,8.28429,-20.00828,False
620,Jorg,-36.31921,-15.38589,0.72933,15.10485,3.34259,Bayesian Inference,-21.91657,-48.23735,-74.76552,8.57676,-20.00166,False
621,Bob,-34.86325,-15.44091,0.81143,-7.34081,5.16626,GMMs and Accordions,-2.50459,-2.24101,-78.47885,6.35980,-20.07318,False
622,Bob,9.32606,-15.40424,-0.58700,18.37169,6.09739,GMMs and Accordions,1.01785,-2.88540,-82.60534,10.34880,-20.02551,True
623,Jorg,-5.74429,-15.39066,-0.16955,10.03424,4.44675,Bayesian Inference,23.04844,-15.67003,-76.43561,9.62630,-20.00785,False
624,Atsuto,-30.50301,-15.39308,0.57266,10.80389,2.89864,Bayesian Inference,4.25521,-1.52764,-80.94569,9.44044,-20.01101,False
625,Jorg,-19.42921,-15.38693,0.22915,5.10457,-5.20559,Bayesian Inference,10.02625,24.16674,-73.28125,4.79714,-20.00301,False
626,Bob,-28.33579,-15.41661,0.56182,25.89704,-6.00642,Bayesian Inference,-3.50869,-11.13886,-78.14647,7.28585,-20.04160,False
627,Bob,-33.65545,-15.44256,0.77925,7.59669,-2.94804,Bayesian Inference,-10.68267,15.91669,-76.74283,5.48864,-20.07532,False
628,Jorg,-41.50005,-15.34530,0.79094,0.91306,2.81669,Bayesian Inference,3.93034,8.82174,-76.95260,9.09181,-19.94889,False
629,Atsuto,-29.23717,-15.38876,0.52515,-11.74036,4.23114,GMMs and Accordions,10.66240,6.00003,-73.06356,7.87649,-20.00539,False
630,Bob,-36.20193,-15.36876,0.68678,-12.44301,-0.07639,GMMs and Accordions,-5.46734,-0.44131,-76.64691,9.44367,-19.97939,False
631,Bob,-5.04846,-15.44047,-0.07670,-1.34823,3.59436,GMMs and Accordions,-8.00654,20.93471,-75.05982,6.85673,-20.07261,False
632,Atsuto,-42.88702,-15.35353,0.85098,8.00491,-0.75577,Bayesian Inference,-4.51443,-8.76066,-77.25708,7.91893,-19.95959,False
633,Atsuto,-31.30060,-15.49033,0.81809,4.07702,3.36200,Bayesian Inference,-9.34832,8.74571,-77.55602,6.65327,-20.13742,False
634,Atsuto,-3.32738,-15.41792,-0.17932,7.43499,0.03108,Bayesian Inference,7.28777,3.63200,-75.61303,9.17870,-20.04329,False
635,Atsuto,-2.55527,-15.42381,-0.18885,0.52345,6.72345,Bayesian Inference,-5.06474,13.69202,-71.93465,7.98328,-20.05096,False
636,Bob,-18.88454,-15.39463,0.23048,2.34814,-1.32738,Bayesian Inference,7.82074,-12.21277,-79.33506,6.61841,-20.01302,False
637,Atsuto,-30.84736,-15.50938,0.84803,8.33597,-1.73377,Bayesian Inference,4.47952,8.32443,-78.89756,7.86910,-20.16219,False
638,Bob,8.43184,-15.42053,-0.52324,9.59184,-1.84932,GMMs and Accordions,5.00779,-8.12322,-77.11212,7.67102,-20.04670,True
639,Bob,-26.60774,-15.46446,0.61948,2.37763,1.39633,Bayesian Inference,6.86796,-17.30193,-78.01116,9.78594,-20.10380,False
640,Bob,-9.63336,-15.49562,0.18546,22.29686,2.37249,Bayesian Inference,7.75594,-17.86390,-80.96219,8.49040,-20.14431,False
641,Bob,-35.74366,-15.34761,0.62494,19.13461,1.40797,Bayesian Inference,-5.65320,2.93270,-79.22543,9.02164,-19.95190,False
642,Bob,-16.11703,-15.35444,0.05653,22.18161,1.66775,Bayesian Inference,2.04531,8.83027,-78.62462,6.66872,-19.96078,False
643,Jorg,-6.81527,-15.37968,-0.16271,10.25580,7.92432,Bayesian Inference,23.95793,36.19214,-77.23261,9.31031,-19.99358,False
644,Atsuto,-9.61404,-15.51458,0.22812,8.95475,7.01969,Bayesian Inference,-5.03851,-7.92534,-78.60981,8.28916,-20.16896,False
645,Atsuto,-25.90306,-15.35579,0.35076,-4.95527,-11.31577,GMMs and Accordions,-7.49475,1.84316,-74.03856,7.98133,-19.96252,False
646,Bob,-26.17792,-15.47828,0.63821,4.62241,-1.79636,Bayesian Inference,0.81409,13.81003,-79.48277,6.60648,-20.12177,False
647,Bob,-22.03364,-15.43658,0.41982,9.27786,-2.09921,Bayesian Inference,-4.64023,-3.26603,-80.14107,7.35886,-20.06755,False
648,Atsuto,-6.68466,-15.52820,0.17200,30.13057,-2.80619,Bayesian Inference,-7.96149,-7.88337,-73.80232,8.40363,-20.18666,False
649,Bob,-3.89264,-15.44407,-0.10287,5.26898,2.45355,Bayesian Inference,7.09473,-7.69696,-78.88811,6.88016,-20.07729,False
650,Shoogee,3.73947,-15.53593,-0.12055,4.80769,-6.91219,GMMs and Accordions,-3.10147,-75.75633,-74.82724,4.77774,-20.19671,True
651,Atsuto,-10.23207,-15.36925,-0.08483,20.86384,-1.33945,Bayesian Inference,-5.30200,8.83820,-76.92564,6.59311,-19.98002,False
652,Shoogee,-0.51345,-15.55462,0.04860,1.50057,1.91984,Bayesian Inference,-19.99033,-2.40889,-75.97077,6.80441,-20.22100,False
653,Atsuto,-19.82007,-15.38740,0.24183,3.45846,1.90940,Bayesian Inference,-3.70897,11.34422,-74.54167,8.72615,-20.00362,False
654,Atsuto,-14.94262,-15.41336,0.15589,1.91256,-4.54307,Bayesian Inference,21.64459,21.82274,-78.31274,9.02614,-20.03736,False
655,Atsuto,-29.70174,-15.35550,0.46315,22.81181,-0.25317,Bayesian Inference,6.35740,10.05306,-72.90185,7.21510,-19.96215,False
656,Atsuto,-18.63777,-15.47859,0.41455,-1.86709,1.56666,GMMs and Accordions,4.00673,-5.54403,-77.69566,7.00707,-20.12216,False
657,Atsuto,-33.00059,-15.46571,0.81256,12.76635,-1.19109,Bayesian Inference,1.32690,19.83311,-73.84834,9.37039,-20.10543,False
658,Bob,-8.70293,-15.35997,-0.15147,28.84851,1.31683,Bayesian Inference,23.09564,-44.31261,-77.40734,5.04282,-19.96796,False
659,Atsuto,-33.64915,-15.43504,0.76193,7.18370,-3.53032,Bayesian Inference,-1.48008,-13.25475,-74.60377,7.62104,-20.06555,False
660,Shoogee,7.82989,-15.59088,-0.11698,11.20652,-10.25005,GMMs and Accordions,-2.52820,30.64754,-74.27683,5.01373,-20.26814,True
661,Bob,-2.15582,-15.37055,-0.32216,14.59615,2.65087,Bayesian Inference,-11.20972,14.47086,-79.67621,8.51874,-19.98172,False
662,Atsuto,-39.93173,-15.37427,0.81033,3.17958,10.04519,Bayesian Inference,2.76862,-5.14646,-78.42637,6.51749,-19.98656,False
663,Bob,-40.20312,-15.33344,0.72532,3.72914,-0.81898,Bayesian Inference,2.16729,2.33238,-76.16696,7.42246,-19.93348,False
664,Jorg,-13.14472,-15.37856,0.02307,11.77490,-5.38053,Bayesian Inference,-14.04865,-48.05445,-76.06930,7.15845,-19.99213,False
665,Bob,-22.70848,-15.45266,0.47657,14.79613,3.74807,Bayesian Inference,7.58515,-10.19867,-78.28648,9.01504,-20.08846,False
666,Bob,-9.38724,-15.46029,0.09759,21.93805,5.94256,Bayesian Inference,-3.52666,12.84087,-78.05565,8.94455,-20.09837,False
667,Bob,-23.81671,-15.43536,0.47009,22.86400,-4.57759,Bayesian Inference,0.90814,4.54106,-77.44861,7.42794,-20.06596,False
668,Jorg,1.92434,-15.45119,-0.25972,17.71186,6.60050,GMMs and Accordions,2.78018,62.74113,-78.41374,10.62625,-20.08655,True
669,Shoogee,-1.40417,-15.52943,0.01767,6.70749,1.86799,Bayesian Inference,-7.68636,14.91810,-76.16794,4.68906,-20.18825,False
670,Bob,-25.70819,-15.40422,0.45539,13.55893,-4.54603,Bayesian Inference,4.93554,-9.53959,-77.51931,6.63105,-20.02549,False
671,Atsuto,-22.98982,-15.41578,0.40087,-5.72844,6.04069,GMMs and Accordions,-6.33616,-12.70465,-79.13263,8.06860,-20.04052,False
672,Shoogee,8.12367,-15.60106,-0.10252,4.15883,-4.13396,GMMs and Accordions,5.70899,1.35190,-72.95231,5.56727,-20.28137,True
673,Atsuto,-4.82719,-15.49028,0.03029,8.14864,0.70740,Bayesian Inference,0.30282,26.39263,-74.95313,8.33880,-20.13737,False
674,Atsuto,-39.75485,-15.40255,0.86953,7.83624,-0.76396,Bayesian Inference,-0.07952,6.71502,-79.42600,9.22908,-20.02331,False
675,Shoogee,4.65816,-15.56057,-0.09170,8.56317,-13.73448,GMMs and Accordions,8.53346,-12.77707,-75.33558,7.21590,-20.22874,True
676,Bob,-39.57121,-15.34915,0.74233,25.25294,-2.59484,Bayesian Inference,-4.95547,7.59680,-79.72237,7.38150,-19.95390,False
677,Atsuto,-4.40834,-15.53406,0.11762,7.57126,2.72965,Bayesian Inference,1.25691,-10.25902,-74.28529,7.50128,-20.19428,False
678,Jorg,-17.22296,-15.35189,0.08361,13.13450,-0.66942,Bayesian Inference,19.75825,7.18707,-77.80414,8.65544,-19.95746,False
679,Jorg,-11.39147,-15.42765,0.08282,12.97729,-1.61597,Bayesian Inference,7.62615,-6.90266,-77.59352,8.94198,-20.05595,False
680,Atsuto,-23.77305,-15.44102,0.48171,11.53279,6.97365,Bayesian Inference,3.91883,-24.52504,-73.96080,9.01251,-20.07333,False
681,Atsuto,-7.29751,-15.47847,0.07686,13.86092,-9.23196,Bayesian Inference,4.53171,31.90886,-75.37468,9.45395,-20.12201,False
682,Bob,13.40878,-15.40498,-0.70679,9.28239,-0.85336,GMMs and Accordions,-6.44341,13.73561,-77.33685,8.21943,-20.02647,True
683,Jorg,-37.97205,-15.34236,0.67926,-8.93175,-1.31003,GMMs and Accordions,14.07410,8.35405,-72.93384,4.80025,-19.94507,False
684,Bob,-22.58063,-15.40896,0.37314,10.56450,-12.59067,Bayesian Inference,-7.36347,10.47500,-79.25583,7.89682,-20.03165,False
685,Atsuto,-13.91573,-15.37329,0.03400,1.40040,1.80112,Bayesian Inference,-9.73829,5.65170,-78.55637,8.99163,-19.98528,False
686,Bob,11.69994,-15.47904,-0.48709,-5.39620,-12.40659,Bayesian Inference,10.45759,-22.02445,-79.21141,9.03460,-20.12276,True
687,Atsuto,-23.44844,-15.36183,0.29151,13.20811,5.59969,Bayesian Inference,7.59590,12.34003,-73.82173,10.65888,-19.97038,False
688,Bob,-35.28933,-15.42005,0.77655,9.04173,-6.56528,Bayesian Inference,-2.93076,16.38591,-77.10462,9.89445,-20.04606,False
689,Bob,-19.11240,-15.48357,0.44002,26.89866,-5.38321,Bayesian Inference,7.13618,-15.66040,-77.95584,8.17040,-20.12864,False
690,Jorg,-18.62062,-15.35771,0.13847,22.73370,1.06493,Bayesian Inference,-8.88269,-39.98796,-77.24274,10.80950,-19.96503,False
691,Atsuto,-37.10852,-15.38335,0.74702,8.24043,7.05736,Bayesian Inference,8.00078,24.22981,-73.73956,7.71761,-19.99836,False
692,Bob,-37.78737,-15.41383,0.83671,-7.51262,-1.61915,GMMs and Accordions,17.90210,-15.30491,-75.81742,7.44978,-20.03798,False
693,Jorg,-15.78546,-15.36610,0.07323,1.78595,-0.95095,Bayesian Inference,1.81523,22.59695,-76.29616,7.16915,-19.97593,False
694,Atsuto,-2.05495,-15.44772,-0.14923,-1.53962,-2.81683,GMMs and Accordions,6.10429,-7.05423,-74.26967,6.46718,-20.08204,False
695,Atsuto,-34.95557,-15.44778,0.82985,-7.37258,-1.24459,GMMs and Accordions,-6.15463,12.02819,-78.64261,7.85409,-20.08212,False
696,,-13.43997,-15.44248,0.17758,28.56231,4.05485,Bayesian Inference,-2.04917,3.64082,-78.78604,10.53454,-20.07523,False
697,Jorg,-3.32676,-15.37591,-0.27510,7.32524,1.62298,Bayesian Inference,-0.82075,-4.36494,-79.02519,8.02652,-19.98868,False
698,Bob,-26.23667,-15.35238,0.35293,31.60105,3.70671,Bayesian Inference,2.90487,-12.61579,-79.72770,7.98269,-19.95809,False
699,Bob,24.87791,-15.50894,-0.81103,-5.43651,0.28292,Bayesian Inference,1.20969,-6.42060,-78.88482,7.94535,-20.16163,True
700,Bob,-8.37807,-15.38530,-0.10340,24.69717,4.90404,Bayesian Inference,5.23867,-11.25503,-78.12677,10.77490,-20.00089,False
701,Atsuto,-21.02746,-15.48824,0.50765,2.39738,-0.77747,Bayesian Inference,-4.79080,12.28009,-73.40529,7.69278,-20.13471,False
702,Atsuto,-5.36114,-15.46900,-0.00235,6.12422,0.87563,Bayesian Inference,-0.38233,-24.50381,-75.14301,7.78569,-20.10970,False
703,Atsuto,-11.43041,-15.39542,0.01050,2.10521,-1.30644,Bayesian Inference,2.92384,-1.87610,-78.08743,7.13423,-20.01405,False
704,Atsuto,-36.96966,-15.37243,0.71798,19.48975,8.84648,Bayesian Inference,-7.58518,-33.99664,-75.37681,8.60816,-19.98415,False
705,Atsuto,-37.94914,-15.36527,0.73081,19.90390,3.72218,Bayesian Inference,5.02197,-6.53290,-79.05452,8.12300,-19.97485,False
706,Bob,17.76786,-15.46061,-0.70966,19.57173,3.73487,GMMs and Accordions,6.42932,-7.36118,-78.25461,8.75056,-20.09879,True
707,Jorg,-5.45643,-15.45704,-0.02677,7.32068,0.79117,Bayesian Inference,0.79917,-16.05290,-76.44978,7.47534,-20.09415,False
708,Atsuto,0.38011,-15.44396,-0.23025,5.07951,3.37718,GMMs and Accordions,-12.72341,2.70855,-73.92781,9.25296,-20.07715,True
709,Bob,-32.59052,-15.36411,0.56872,18.84856,6.26366,Bayesian Inference,-0.62656,1.26952,-78.84421,7.82144,-19.97334,False
710,Atsuto,-7.26039,-15.43456,-0.02434,15.57804,-6.60967,Bayesian Inference,-6.10901,6.90771,-74.36569,6.45054,-20.06493,False
711,Shoogee,1.69658,-15.58140,0.04391,10.66862,-9.04036,GMMs and Accordions,1.90008,45.36545,-74.86530,5.28388,-20.25582,True
712,Atsuto,-24.39007,-15.37974,0.36037,12.31273,3.55655,Bayesian Inference,-15.13840,4.25083,-79.56009,6.97744,-19.99367,False
713,Atsuto,-7.40757,-15.51047,0.15309,2.65888,-3.47614,Bayesian Inference,-0.88510,17.57436,-77.45587,6.69133,-20.16361,False
714,Bob,-27.53281,-15.47767,0.67713,16.66129,0.76666,Bayesian Inference,-7.08434,4.74624,-76.87286,7.76541,-20.12097,Flase
715,Shoogee,0.73190,-15.52065,-0.06590,22.98529,-1.66302,GMMs and Accordions,24.90810,12.68308,-73.41234,5.97823,-20.17684,True
716,Atsuto,-7.81802,-15.47717,0.08939,19.02100,0.09750,Bayesian Inference,-6.50401,14.56346,-77.97989,8.14167,-20.12032,False
717,Bob,-9.84017,-15.37895,-0.07436,-7.52664,-4.43570,GMMs and Accordions,12.65734,-1.99632,-78.18715,7.47663,-19.99264,False
718,Bob,-11.45785,-15.39572,0.01199,18.74630,9.57277,Bayesian Inference,14.36798,-34.25089,-78.04799,8.20356,-20.01443,False
719,Shoogee,2.67510,-15.58703,0.02761,-1.49658,4.61142,Bayesian Inference,23.09593,-26.68201,-74.60599,6.29002,-20.26313,True
720,Bob,15.31732,-15.43813,-0.68800,7.49044,-1.91746,GMMs and Accordions,8.65940,-16.72952,-77.47746,7.38112,-20.06957,True
721,Bob,-1.38290,-15.42679,-0.21694,5.40577,-0.02292,Bayesian Inference,4.51415,-12.55079,-76.37189,6.43578,-20.05483,False
722,Bob,14.03050,-15.43061,-0.66685,9.88071,1.67788,GMMs and Accordions,12.79350,-23.20881,-76.97069,10.89937,-20.05980,True
723,Atsuto,-5.57400,-15.50548,0.08715,19.46154,0.30118,Bayesian Inference,11.15761,-6.61388,-72.21434,8.85727,-20.15712,False
724,Jorg,-9.46014,-15.43476,0.04157,14.05781,1.21991,Bayesian Inference,-7.15994,-13.19786,-74.24899,4.05320,-20.06519,False
725,Bob,-18.22730,-15.34848,0.10571,33.85269,8.58486,Bayesian Inference,-15.37338,19.76407,-79.51713,6.43092,-19.95302,False
726,Bob,-15.07337,-15.47417,0.29842,7.41908,-0.77225,Bayesian Inference,8.89465,-20.90925,-78.22729,7.69953,-20.11642,False
727,Bob,9.95197,-15.49239,-0.40467,15.19348,0.07836,GMMs and Accordions,5.17964,-19.29069,-78.83990,8.67915,-20.14010,True
728,Bob,-18.41282,-15.44286,0.32642,15.47738,5.62946,Bayesian Inference,15.80663,-18.26940,-77.02941,5.93024,-20.07572,False
729,Bob,16.49687,-15.47479,-0.63952,14.83173,-11.77650,GMMs and Accordions,1.12443,-5.94193,-75.98679,7.59414,-20.11722,True
730,Bob,-24.54284,-15.39627,0.40259,21.23672,5.50920,Bayesian Inference,-8.84576,6.93005,-78.13213,9.33227,-20.01515,False
731,Jorg,-33.79933,-15.42689,0.74782,12.02314,3.40503,Bayesian Inference,3.22537,-21.09220,-73.99839,7.12367,-20.05496,False
732,Atsuto,-36.78733,-15.34003,0.63870,14.05587,4.50382,Bayesian Inference,-7.48998,16.59253,-79.10058,9.02732,-19.94204,False
733,Bob,-2.32312,-15.46430,-0.10346,21.24361,11.91097,Bayesian Inference,-0.17571,2.16769,-76.69298,6.86816,-20.10359,False
734,Bob,4012319832487.58741,-15.49049,-0.24936,-6.67400,-0.49242,Bayesian Inference,8.64705,-21.93399,-77.71390,8.00176,-20.13764,True
735,Atsuto,-5.63019,-15.52450,0.13220,-9.32749,3.59241,GMMs and Accordions,-5.57901,20.52761,-73.32795,9.45457,-20.18185,False
736,Atsuto,5.68460,-15.54435,-0.15922,20.33972,4.01652,GMMs and Accordions,-2.55797,-1.81478,-76.77233,7.94805,-20.20766,True
737,Bob,12.93991,-15.51104,-0.45105,9.01580,2.72139,GMMs and Accordions,-0.34691,2.77215,-78.79515,8.86700,-20.16435,True
738,Bob,13.39212,-15.44015,-0.62611,1.88423,0.29539,GMMs and Accordions,6.21222,-12.77443,-80.66828,8.79042,-20.07220,True
739,Atsuto,-11.25485,-15.46621,0.16666,5.67557,10.89428,Bayesian Inference,-0.44196,14.26175,-77.90792,9.56173,-20.10607,False
740,Atsuto,-7.45550,-15.47916,0.08313,14.09196,-3.82661,Bayesian Inference,-3.49594,-0.84819,-76.55884,7.66388,-20.12291,False
741,Bob,7.14762,-15.39127,-0.55174,19.60326,-4.86688,GMMs and Accordions,-1.05101,-15.50094,-78.54098,6.91918,-20.00865,True
742,Bob,4.88169,-15.45220,-0.34543,15.26786,1.16457,GMMs and Accordions,0.28031,-1.69741,-79.45679,8.77135,-20.08785,True
743,Atsuto,-31.44784,-15.46649,0.76813,-5.02351,-9.24474,GMMs and Accordions,-1.31924,-23.53975,-78.35477,9.45653,-20.10644,False
744,Jorg,-11.32534,-15.41236,0.04598,8.14898,-13.11087,Bayesian Inference,-19.14329,-80.76199,-77.08426,11.53820,-20.03606,False
745,Bob,-17.67541,-15.44850,0.31732,19.11482,7.15502,Bayesian Inference,4.18287,-6.53588,-80.05465,8.48948,-20.08305,False
746,Bob,14.23927,-15.49909,-0.51694,26.70604,-6.88873,GMMs and Accordions,-20.09658,40.81637,-77.37365,8.27552,-20.14882,True
747,Bob,13.98144,-15.51115,-0.48178,1.20193,0.35802,GMMs and Accordions,-3.77950,15.04331,-77.60197,8.16554,-20.16450,True
748,Bob,-7.75120,-15.48535,0.10603,4.59797,-0.96474,Bayesian Inference,7.63634,-19.32936,-77.69562,6.91283,-20.13095,False
